Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
1.0,3.0,-51.0,near,1.2797521242373064,-62.0,far,4.879368228335242,-70.0,far,14.111480653175073,-77.0,far,52.06221216281142,-77.0,far,49.4592324960933,-76.0,far,48.87492428623362,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-51.0,near,1.2797521242373064,-62.0,far,4.879368228335242,-70.0,far,14.111480653175073,-77.0,far,52.06221216281142,-77.0,far,49.4592324960933,-76.0,far,48.87492428623362,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-51.0,near,1.2797521242373064,-62.0,far,4.879368228335242,-70.0,far,14.111480653175073,-77.0,far,52.06221216281142,-77.0,far,49.4592324960933,-76.0,far,48.87492428623362,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-51.0,near,1.2797521242373064,-62.0,far,4.879368228335242,-70.0,far,14.111480653175073,-77.0,far,52.06221216281142,-77.0,far,49.4592324960933,-76.0,far,48.87492428623362,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-51.0,near,1.2797521242373064,-62.0,far,4.879368228335242,-70.0,far,14.111480653175073,-77.0,far,52.06221216281142,-77.0,far,49.4592324960933,-76.0,far,48.87492428623362,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-48.0,near,1.1751829021206284,-67.0,far,5.408284812426867,-71.0,far,14.491719433920032,-78.0,far,51.71648898330735,-77.0,far,48.84417025019058,-76.0,far,47.847326095446135,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-48.0,near,1.1751829021206284,-67.0,far,5.408284812426867,-71.0,far,14.491719433920032,-78.0,far,51.71648898330735,-77.0,far,48.84417025019058,-76.0,far,47.847326095446135,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-48.0,near,1.1751829021206284,-67.0,far,5.408284812426867,-71.0,far,14.491719433920032,-78.0,far,51.71648898330735,-77.0,far,48.84417025019058,-76.0,far,47.847326095446135,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-48.0,near,1.1751829021206284,-67.0,far,5.408284812426867,-71.0,far,14.491719433920032,-78.0,far,51.71648898330735,-77.0,far,48.84417025019058,-76.0,far,47.847326095446135,0.0,unknow,-1.0,0.0,unknow,-1.0
1.0,3.0,-48.0,near,1.1751829021206284,-67.0,far,5.408284812426867,-71.0,far,14.491719433920032,-78.0,far,51.71648898330735,-77.0,far,48.84417025019058,-76.0,far,47.847326095446135,0.0,unknow,-1.0,0.0,unknow,-1.0
