Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-64.0,far,8.584603684245755,-69.0,far,18.80476014047054,-68.0,far,2.3313249294090825,-65.0,far,10.508557459109666
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-65.0,far,8.612388499440883,-71.0,far,18.818470768725604,-68.0,far,2.9926832801669803,-64.0,far,10.076175464838624
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,8.897438980878349,-69.0,far,18.34898257848392,-66.0,far,3.6186328112300323,-62.0,far,9.310561790670514
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,8.897438980878349,-69.0,far,18.34898257848392,-66.0,far,3.6186328112300323,-62.0,far,9.310561790670514
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-80.0,far,59.94842503189409,-65.0,far,8.884360532149822,-70.0,far,18.183352145128257,-62.0,far,3.9779439843768305,-64.0,far,9.085260139779193
57.0,1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-79.0,far,52.749970637026195,-63.0,far,8.542421113204018,-71.0,far,18.251547027562754,-56.0,far,3.6433186740027557,-68.0,far,9.432548757604486
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,10.453403492533631,-71.0,far,19.094463130409935,-52.0,near,1.7231949918231215,-69.0,far,10.974469731850217
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-67.0,far,10.561092209634898,-71.0,far,19.081780956759918,-58.0,near,2.001595146521556,-70.0,far,11.451232782545357
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-68.0,far,10.808745078756278,-69.0,far,18.570317325479824,-64.0,far,2.4838521114577286,-68.0,far,11.609829987384861
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-84.0,far,105.42915880962926,-67.0,far,10.983853645757929,-66.0,far,16.12882840578368,-66.0,far,4.460250910246941,-59.0,far,8.02440091854047
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-82.0,far,77.4263682681127,-64.0,far,10.4530062111525,-63.0,far,13.970588681055158,-67.0,far,5.093770355255488,-60.0,far,7.352347406257193
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-82.0,far,77.4263682681127,-64.0,far,10.4530062111525,-63.0,far,13.970588681055158,-67.0,far,5.093770355255488,-60.0,far,7.352347406257193
57.0,2.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-60.0,far,9.07459281092196,-64.0,far,12.820547513690586,-61.0,far,5.127765177287754,-64.0,far,7.400794371368875
57.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-71.0,far,9.985668814045866,-69.0,far,13.232349705779779,-58.0,far,2.877919551753733,-69.0,far,9.47798332680468
57.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-71.0,far,10.622475941813372,-72.0,far,13.821910804835438,-58.0,far,3.0151469797571226,-69.0,far,9.941378117027122
57.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,11.003181358499608,-71.0,far,14.245252453886424,-59.0,far,3.201804632933366,-65.0,far,9.776641409175497
57.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-69.0,far,11.354733068154484,-70.0,far,14.475039193636428,-60.0,far,3.433004103155517,-64.0,far,9.456929821590945
57.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-85.0,far,111.2987907629978,-68.0,far,11.524765342257382,-68.0,far,14.28907812945965,-62.0,far,3.773922648533844,-62.0,far,8.804561463801745
